match_id,minute,title,comment,out_player,in_player
nevschi-10-18-2025,39',Attempt Missed,Attempt missed. Keegan Hughes's (New England Revolution) with header from the center of the box with an xG of 14% misses to the right.,,
nevschi-10-18-2025,31',Attempt Missed,Attempt missed. Andrew Gutman's (Chicago Fire FC) with left footed shot from the left side of the box with an xG of 8% misses to the left.,,
nevschi-10-18-2025,19',Attempt Saved,Attempt saved. Leo Campana's (New England Revolution) with header from the right side of the box with an xG of 4% is saved by Chris Brady.,,
nevschi-10-18-2025,13',Attempt Missed,Attempt missed. Leo Campana's (New England Revolution) with header from the center of the box with an xG of 12% misses to the left.,,
nevschi-10-18-2025,3',Attempt Missed,Attempt missed. Alhassan Yusuf's (New England Revolution) with right footed shot from the left half-space outside the box with an xG of 3% goes over.,,
nevschi-10-18-2025,1',GOAL,Goal! 1:0. Alhassan Yusuf (New England Revolution) scored with right footed shot from the center of the box with an xG of 38% to the bottom right corner.,,
nevschi-10-18-2025,,KICK OFF,First half begins.,,
cltvsphi-10-18-2025,,FULL TIME,"Second half ends, Charlotte FC 2, Philadelphia Union 0.",,
cltvsphi-10-18-2025,,END OF SECOND HALF,End of match.,,
cltvsphi-10-18-2025,90'+4,Attempt Saved,Attempt blocked. Tai Baribo's (Philadelphia Union) with right footed shot from the center of the box is blocked by Jahkeele Marshall-Rutty.,,
cltvsphi-10-18-2025,90'+2,Attempt Saved,Attempt saved. Tai Baribo's (Philadelphia Union) with header from the center of the box with an xG of 5% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,,,,I. Toklomati,A. Goodwin
cltvsphi-10-18-2025,90',SECOND YELLOW,Wilfried Zaha (Charlotte FC) is shown the second yellow (red) card for poor sportsmanship.,,
cltvsphi-10-18-2025,88',Attempt Saved,Attempt blocked. Indiana Vassilev's (Philadelphia Union) with left footed shot from the left side of the box with an xG of 7% is blocked by Nathan Byrne.,,
cltvsphi-10-18-2025,88',Yellow Card,Jahkeele Marshall-Rutty (Charlotte FC) is shown the yellow card for poor sportsmanship.,,
cltvsphi-10-18-2025,87',Post,Tai Baribo (Philadelphia Union) hits the cross bar from the left side of the box with an xG of 22%.,,
cltvsphi-10-18-2025,85',Attempt Saved,Attempt saved. Cavan Sullivan's (Philadelphia Union) with left footed shot from the center of the box with an xG of 9% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,83',Attempt Saved,Attempt blocked. Indiana Vassilev's (Philadelphia Union) with left footed shot from the center of the box with an xG of 24% is blocked by Adilson Malanda.,,
cltvsphi-10-18-2025,,,,K. Vargas,L. Abada
cltvsphi-10-18-2025,,,,B. Bronico,B. Coulibaly
cltvsphi-10-18-2025,,,,D. Jean Jacques,J. Bueno
cltvsphi-10-18-2025,,,,N. Harriel,Frankie Westfield
cltvsphi-10-18-2025,76',Attempt Missed,Attempt missed. Cavan Sullivan's (Philadelphia Union) with left footed shot from the center of the box with an xG of 4% misses to the left.,,
cltvsphi-10-18-2025,73',Yellow Card,Bruno Damiani (Philadelphia Union) is shown the yellow card for the foul.,,
cltvsphi-10-18-2025,72',Attempt Saved,Attempt saved. Tai Baribo's (Philadelphia Union) with left footed shot from the center of the box with an xG of 11% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,71',Yellow Card,Nathan Harriel (Philadelphia Union) is shown the yellow card for the foul.,,
cltvsphi-10-18-2025,70',Attempt Missed,Attempt missed. Indiana Vassilev's (Philadelphia Union) with header from the center of the box with an xG of 11% goes over.,,
cltvsphi-10-18-2025,66',Attempt Missed,Attempt missed. Jovan Lukic's (Philadelphia Union) with right footed shot from the left half-space outside the box with an xG of 1% goes over to the right.,,
cltvsphi-10-18-2025,,,,H. Toffolo,J. Marshall-Rutty
cltvsphi-10-18-2025,63',Attempt Missed,Attempt missed. Nathan Harriel's (Philadelphia Union) with left footed shot from the central position outside the box with an xG of 3% goes over to the left.,,
cltvsphi-10-18-2025,61',Attempt Missed,Attempt missed. Bruno Damiani's (Philadelphia Union) with header from the center of the box with an xG of 7% goes over to the right.,,
cltvsphi-10-18-2025,,,,M. Iloski,C. Sullivan
cltvsphi-10-18-2025,53',Attempt Saved,Attempt saved. Djibril Diani's (Charlotte FC) with header from the center of the box with an xG of 17% is saved by Andre Blake.,,
cltvsphi-10-18-2025,51',Attempt Saved,Attempt saved. Idan Toklomati's (Charlotte FC) with left footed shot from the left side of the box with an xG of 13% is saved by Andre Blake.,,
cltvsphi-10-18-2025,51',Attempt Missed,Attempt missed. Ashley Westwood's (Charlotte FC) with right footed shot from the center of the box with an xG of 14% misses to the right.,,
cltvsphi-10-18-2025,50',Attempt Saved,Attempt saved. Tai Baribo's (Philadelphia Union) with right footed shot from the central position outside the box with an xG of 4% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,48',Attempt Missed,Attempt missed. Milan Iloski's (Philadelphia Union) with left footed shot from the central position outside the box with an xG of 6% goes over.,,
cltvsphi-10-18-2025,48',Attempt Missed,Attempt missed. Kai Wagner's (Philadelphia Union) with right footed shot from the center of the box with an xG of 5% goes over.,,
cltvsphi-10-18-2025,48',Attempt Saved,Attempt blocked. Jovan Lukic's (Philadelphia Union) with right footed shot from the center of the box with an xG of 6% is blocked by Ashley Westwood.,,
cltvsphi-10-18-2025,,KICK OFF,"Second Half begins: Charlotte FC 2, Philadelphia Union 0.",,
cltvsphi-10-18-2025,,,,M. Uhre,T. Baribo
cltvsphi-10-18-2025,,,,A. Bedoya,I. Vassilev
cltvsphi-10-18-2025,,HALF TIME,"First half ends, Charlotte FC 2, Philadelphia Union 0.",,
cltvsphi-10-18-2025,45'+2,Attempt Missed,Attempt missed. Danley Jean Jacques's (Philadelphia Union) with right footed shot from the central position outside the box with an xG of 2% goes over.,,
cltvsphi-10-18-2025,45',Yellow Card,Mikael Uhre (Philadelphia Union) is shown the yellow card for poor sportsmanship.,,
cltvsphi-10-18-2025,42',Attempt Missed,Attempt missed. Danley Jean Jacques's (Philadelphia Union) with right footed shot from the central position outside the box with an xG of 8% goes over.,,
cltvsphi-10-18-2025,37',Attempt Saved,Attempt saved. Idan Toklomati's (Charlotte FC) with right footed shot from the center of the box with an xG of 12% is saved by Andre Blake.,,
cltvsphi-10-18-2025,34',Attempt Saved,Attempt saved. Bruno Damiani's (Philadelphia Union) with header from the center of the box with an xG of 10% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,33',Yellow Card,Danley Jean Jacques (Philadelphia Union) is shown the yellow card for poor sportsmanship.,,
cltvsphi-10-18-2025,32',Yellow Card,Wilfried Zaha (Charlotte FC) is shown the yellow card for poor sportsmanship.,,
cltvsphi-10-18-2025,30',GOAL,Goal! 2:0. Kerwin Vargas (Charlotte FC) scored with right footed shot from the right side of the box with an xG of 7% to the middle left zone. Assisted by Harry Toffolo.,,
cltvsphi-10-18-2025,27',Attempt Saved,Attempt saved. Alejandro Bedoya's (Philadelphia Union) with right footed shot from the center of the box with an xG of 35% is saved by Kristijan Kahlina.,,
cltvsphi-10-18-2025,24',GOAL,"Goal! 1:0. Wilfried Zaha (Charlotte FC) scored with right footed shot from the center of the box with an xG of 28% to the lower right zone. Assisted by Kerwin Vargas, second assist by Adilson Malanda.",,
cltvsphi-10-18-2025,24',Attempt Missed,Attempt missed. Alejandro Bedoya's (Philadelphia Union) with left footed shot from the center of the box with an xG of 21% misses to the right.,,
cltvsphi-10-18-2025,24',Attempt Missed,Nathan Harriel (Philadelphia Union) with right footed shot from the right half-space outside the box with an xG of 3%.,,
cltvsphi-10-18-2025,13',Attempt Missed,Attempt missed. Kerwin Vargas's (Charlotte FC) with left footed shot from the right side of the box with an xG of 7% misses to the left.,,
cltvsphi-10-18-2025,3',Attempt Missed,Attempt missed. Brandt Bronico's (Charlotte FC) with right footed shot from the center of the box with an xG of 17% misses to the right.,,
cltvsphi-10-18-2025,2',Attempt Saved,Attempt blocked. Mikael Uhre's (Philadelphia Union) with left footed shot from the right half-space outside the box with an xG of 2% is blocked by Djibril Diani.,,
cltvsphi-10-18-2025,1',Attempt Missed,Attempt missed. Alejandro Bedoya's (Philadelphia Union) with left footed shot from the center of the box with an xG of 10% goes over to the left.,,
cltvsphi-10-18-2025,1',Attempt Missed,Bruno Damiani (Philadelphia Union) with right footed shot from the center of the box with an xG of 11%.,,
cltvsphi-10-18-2025,,KICK OFF,First half begins.,,
